capacity,lat,lon,name,short_name,station_id,empytCount_0,empytCount_1,empytCount_2,empytCount_3,empytCount_4,empytCount_5,empytCount_6,empytCount_7,empytCount_8,empytCount_9,empytCount_10,empytCount_11,empytCount_12,empytCount_13,empytCount_14,empytCount_15,empytCount_16,empytCount_17,empytCount_18,empytCount_19,empytCount_20,empytCount_21,empytCount_22,empytCount_23
37,40.72217444,-73.98368779,E 2 St & Avenue B,5515.02,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,39.0,48.0,33.0,35.0,39.0,26.0,18.0,15.0,2.0,0.0,5.0
52,40.72740794,-73.98142006,E 10 St & Avenue A,5659.05,445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,19.0,17.0,8.0,22.0,15.0,5.0,9.0,2.0,0.0,0.0
34,40.73314259,-73.97573881,E 20 St & FDR Drive,5886.02,487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,35.0,39.0,27.0,31.0,12.0,12.0,3.0,1.0,0.0,1.0
44,40.73221853,-73.98165557,1 Ave & E 16 St,5779.08,504,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,37.0,44.0,34.0,30.0,24.0,21.0,13.0,13.0,4.0,0.0,2.0
39,40.76727216,-73.99392888,W 52 St & 11 Ave,6926.01,72,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,12.0,5.0,3.0,10.0,13.0,14.0,6.0,15.0,19.0,15.0,5.0
33,40.71911552,-74.00666661,Franklin St & W Broadway,5430.08,79,5.0,8.0,5.0,0.0,4.0,38.0,37.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,6.0,11.0,0.0,5.0,4.0,4.0,0.0,4.0
27,40.71117416,-74.00016545,St James Pl & Pearl St,5167.06,82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,5.0,17.0,6.0,2.0,5.0,2.0
62,40.68382604,-73.97632328,Atlantic Ave & Fort Greene Pl,4354.07,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,40.69608941,-73.97803415,Park Ave & St Edwards St,4700.06,119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,40.68676793,-73.95928168,Lexington Ave & Classon Ave,4452.03,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,14.0,17.0,7.0,23.0,13.0,22.0,27.0,7.0,2.0,0.0
31,40.73172428,-74.00674436,Barrow St & Hudson St,5805.05,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,5.0,3.0,6.0,3.0,4.0,1.0,3.0,1.0,0.0
30,40.72710258,-74.00297088,MacDougal St & Prince St,5687.04,128,2.0,4.0,5.0,5.0,6.0,9.0,13.0,0.0,0.0,13.0,12.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
24,40.69239502,-73.99337909,Clinton St & Joralemon St,4605.04,143,14.0,4.0,6.0,3.0,6.0,20.0,39.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,28.0,14.0
19,40.69839895,-73.98068914,Nassau St & Navy St,4812.02,144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,40.71625008,-74.0091059,Hudson St & Reade St,5359.10,146,4.0,6.0,5.0,5.0,11.0,15.0,17.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,40.7208736,-73.98085795,E 2 St & Avenue C,5476.03,150,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,35.0,65.0,65.0,28.0,42.0,21.0,22.0,13.0,9.0,0.0,4.0
33,40.72210378668603,-73.99724900722505,Cleveland Pl & Spring St,5492.05,151,13.0,23.0,28.0,11.0,29.0,25.0,29.0,0.0,8.0,3.0,8.0,2.0,24.0,4.0,1.0,6.0,0.0,7.0,3.0,0.0,4.0,1.0,5.0,12.0
23,40.69089272,-73.99612349,Henry St & Atlantic Ave,4531.05,157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,12.0,7.0,8.0,5.0,6.0,3.0,0.0,2.0,1.0,0.0
35,40.72917025,-73.99810231,LaGuardia Pl & W 3 St,5721.14,161,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,40.75323098,-73.97032517,E 47 St & 2 Ave,6498.10,164,59.0,39.0,29.0,45.0,28.0,29.0,0.0,8.0,18.0,0.0,20.0,12.0,16.0,0.0,0.0,0.0,7.0,22.0,7.0,2.0,13.0,9.0,40.0,24.0
45,40.7489006,-73.97604882,E 39 St & 3 Ave,6389.03,167,35.0,49.0,36.0,46.0,18.0,14.0,44.0,23.0,7.0,6.0,10.0,11.0,23.0,0.0,0.0,4.0,2.0,7.0,5.0,11.0,13.0,18.0,31.0,30.0
47,40.73971301,-73.99456405,W 18 St & 6 Ave,6064.08,168,21.0,45.0,59.0,47.0,38.0,30.0,252.0,16.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,40.0
51,40.76068327096592,-73.98452728986742,Broadway & W 49 St,6708.02,173,45.0,43.0,66.0,42.0,70.0,7.0,45.0,60.0,37.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,7.0,28.0,39.0,41.0
30,40.7381765,-73.97738662,E 25 St & 1 Ave,6004.07,174,10.0,16.0,11.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,30.0,14.0,29.0,14.0,32.0,21.0,13.0,14.0,14.0
45,40.70905623,-74.01043382,Liberty St & Broadway,5105.01,195,33.0,16.0,28.0,10.0,0.0,10.0,52.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,45.0,27.0
28,40.74334935,-74.00681753,W 16 St & The High Line,6233.05,212,24.0,32.0,58.0,47.0,24.0,56.0,67.0,61.0,0.0,2.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,21.0,28.0
23,40.70037867,-73.99548059,Columbia Heights & Cranberry St,4829.01,216,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0
39,40.70277159,-73.99383605,Old Fulton St,4903.08,217,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
33,40.73781509,-73.99994661,W 13 St & 7 Ave,6030.04,223,0.0,1.0,5.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,13.0,6.0,2.0,0.0,1.0,3.0,4.0,1.0,4.0,2.0
55,40.7546011026,-73.971878855,E 48 St & 3 Ave,6541.03,228,67.0,70.0,98.0,55.0,19.0,0.0,89.0,53.0,39.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,8.0,4.0,25.0,33.0,65.0
23,40.72743423,-73.99379025,Great Jones St,5636.11,229,3.0,23.0,23.0,48.0,41.0,68.0,46.0,27.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
23,40.69597683,-73.99014892,Cadman Plaza E & Tillary St,4677.01,232,14.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,17.0,38.0
39,40.7284186,-73.98713956,St Marks Pl & 2 Ave,5669.10,236,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,49.0,28.0,21.0,23.0,10.0,16.0,6.0,3.0,0.0,0.0
39,40.73047309,-73.98672378,E 11 St & 2 Ave,5746.04,237,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,39.0,49.0,25.0,32.0,21.0,20.0,41.0,3.0,3.0,0.0,0.0
31,40.7361967,-74.00859207,Bank St & Washington St,5964.01,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,17.0,16.0,8.0,8.0,4.0,2.0,1.0,3.0,0.0,0.0
31,40.69196566,-73.9813018,Willoughby St & Fleet St,4628.05,239,24.0,33.0,5.0,6.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,4.0,11.0,22.0
23,40.68981035,-73.97493121,DeKalb Ave & S Portland Ave,4546.04,241,0.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,21.0,12.0,13.0,38.0,10.0,9.0,1.0,2.0,4.0,1.0
23,40.697787,-73.973736,Carlton Ave & Flushing Ave,4732.08,242,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0
31,40.688226,-73.979382,Fulton St & Rockwell Pl,4513.03,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,40.69196035,-73.96536851,Willoughby Ave & Hall St,4611.03,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,25.0,14.0,6.0,0.0,8.0,4.0,3.0,5.0,0.0,0.0
23,40.69327018,-73.97703874,Myrtle Ave & St Edwards St,4659.02,245,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,28.0,27.0,24.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
20,40.73535398,-74.00483091,Perry St & Bleecker St,5922.07,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,35.0,51.0,19.0,23.0,20.0,11.0,6.0,4.0,4.0,2.0,0.0
23,40.72185379,-74.00771779,Laight St & Hudson St,5539.06,248,18.0,57.0,0.0,35.0,0.0,66.0,31.0,24.0,0.0,0.0,2.0,2.0,7.0,0.0,11.0,3.0,0.0,6.0,4.0,3.0,0.0,11.0,18.0,80.0
27,40.71870987,-74.0090009,Harrison St & Hudson St,5400.05,249,23.0,54.0,48.0,6.0,55.0,0.0,114.0,0.0,0.0,0.0,23.0,8.0,0.0,0.0,0.0,2.0,6.0,17.0,2.0,0.0,0.0,1.0,11.0,17.0
27,40.72317958,-73.99480012,Mott St & Prince St,5561.04,251,0.0,0.0,4.0,8.0,9.0,6.0,7.0,27.0,11.0,3.0,7.0,9.0,7.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
33,40.73226398,-73.99852205,MacDougal St & Washington Sq,5797.01,252,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
31,40.73532427,-73.99800419,W 11 St & 6 Ave,5914.03,254,1.0,2.0,0.0,0.0,1.0,0.0,204.0,0.0,0.0,0.0,3.0,1.0,9.0,5.0,11.0,6.0,6.0,4.0,4.0,7.0,2.0,3.0,2.0,0.0
39,40.71939226,-74.00247214,Lispenard St & Broadway,5391.06,257,8.0,14.0,8.0,28.0,23.0,0.0,10.0,26.0,18.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
23,40.68940747,-73.96885458,DeKalb Ave & Vanderbilt Ave,4461.04,258,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,40.0,34.0,43.0,22.0,16.0,19.0,12.0,23.0,12.0,8.0,10.0,0.0
39,40.70122128,-74.01234218,South St & Whitehall St,4846.01,259,16.0,0.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
35,40.70365182,-74.01167797,Broad St & Bridge St,4962.08,260,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
27,40.69474881,-73.98362464,Johnson St & Gold St,4668.08,261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,40.6917823,-73.97372990000002,Washington Park,4546.05,262,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,65.0,27.0,23.0,6.0,18.0,16.0,8.0,9.0,23.0,0.0,0.0
27,40.70706456,-74.00731853,Maiden Ln & Pearl St,5065.10,264,9.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,33.0
35,40.72229346,-73.99147535,Stanton St & Chrystie St,5523.02,265,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,14.0,5.0,5.0,7.0,10.0,7.0,2.0,0.0,0.0
24,40.72368361,-73.97574813,Avenue D & E 8 St,5506.10,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,55.0,27.0,32.0,22.0,12.0,3.0,0.0,4.0,1.0
57,40.75097711,-73.98765428,Broadway & W 36 St,6441.01,267,58.0,32.0,49.0,12.0,35.0,25.0,62.0,58.0,39.0,23.0,23.0,37.0,26.0,6.0,4.0,5.0,2.0,0.0,6.0,7.0,0.0,2.0,13.0,32.0
27,40.71910537,-73.99973337,Howard St & Centre St,5422.04,268,39.0,23.0,27.0,17.0,4.0,16.0,33.0,19.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,8.0,10.0,26.0
23,40.69308257,-73.97178913,Adelphi St & Myrtle Ave,4620.02,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,50.0,48.0,20.0,6.0,0.0,5.0,1.0,13.0,0.0,0.0,0.0
31,40.68691865,-73.976682,Lafayette Ave & Fort Greene Pl,4395.04,274,0.0,0.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,40.68650065,-73.96563307,Washington Ave & Greene Ave,4419.03,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,31.0,23.0,5.0,29.0,3.0,5.0,4.0,3.0,1.0,0.0
25,40.71748752,-74.0104554,Duane St & Greenwich St,5400.08,276,10.0,12.0,3.0,13.0,9.0,3.0,25.0,0.0,16.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
19,40.69766564,-73.98476437,Concord St & Bridge St,4781.03,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,40.707873,-74.00166999999998,Peck Slip & Front St,5098.10,279,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
31,40.73331967,-73.99510132,E 10 St & 5 Ave,5872.08,280,0.0,0.0,3.0,12.0,0.0,3.0,14.0,0.0,0.0,14.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,40.7643971,-73.97371465,Grand Army Plaza & Central Park S,6839.10,281,95.0,27.0,35.0,89.0,25.0,81.0,62.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,15.0,45.0
27,40.7076449441757,-73.96841526031494,Kent Ave & S 11 St,5062.01,282,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,24.0,19.0,21.0,5.0,10.0,4.0,2.0,2.0,0.0
51,40.73454567,-73.99074142,Broadway & E 14 St,5905.12,285,8.0,10.0,14.0,17.0,43.0,10.0,22.0,0.0,25.0,15.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0
19,40.6845683,-73.95881081,Monroe St & Classon Ave,4336.01,289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,16.0,8.0,0.0,12.0,3.0,15.0,2.0,0.0,0.0
20,40.713126,-73.984844,Madison St & Montgomery St,5262.09,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,30.0,25.0,30.0,18.0,22.0,10.0,14.0,8.0,2.0,3.0
55,40.73020660529954,-73.99102628231049,Lafayette St & E 8 St,5788.13,293,0.0,3.0,5.0,17.0,51.0,20.0,9.0,35.0,22.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
24,40.71406667,-73.99293911,Pike St & E Broadway,5270.05,295,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,10.0,30.0,18.0,12.0,14.0,8.0,11.0,7.0,3.0
35,40.71413089,-73.99704679999998,Division St & Bowery,5238.04,296,2.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
27,40.734232,-73.986923,E 15 St & 3 Ave,5863.07,297,4.0,5.0,6.0,4.0,15.0,7.0,5.0,0.0,0.0,0.0,4.0,1.0,4.0,18.0,28.0,15.0,17.0,3.0,16.0,11.0,14.0,5.0,3.0,1.0
35,40.68683208,-73.9796772,3 Ave & Schermerhorn St,4437.01,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,40.72082834,-73.97793172,Avenue D & E 3 St,5436.09,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,42.0,39.0,35.0,70.0,21.0,27.0,19.0,5.0,5.0,0.0
31,40.72362738,-73.99949601,Mercer St & Spring St,5532.01,303,12.0,25.0,9.0,42.0,8.0,7.0,61.0,33.0,0.0,0.0,6.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
33,40.70463334,-74.01361706,Broadway & Battery Pl,4962.01,304,13.0,5.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
33,40.76095756,-73.96724467,E 58 St & 3 Ave,6762.02,305,47.0,81.0,40.0,53.0,46.0,82.0,65.0,22.0,0.0,12.0,5.0,13.0,0.0,5.0,8.0,3.0,1.0,3.0,15.0,11.0,12.0,26.0,43.0,38.0
30,40.71427487,-73.98990025,Canal St & Rutgers St,5303.08,307,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,21.0,20.0,19.0,16.0,17.0,17.0,7.0,5.0,6.0,0.0
27,40.71307916,-73.99851193,St James Pl & Oliver St,5238.05,308,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,21.0,5.0,10.0,4.0,3.0,0.0,3.0,1.0,0.0
41,40.7149787,-74.013012,Murray St & West St,5329.06,309,45.0,26.0,69.0,54.0,30.0,0.0,52.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,19.0
36,40.68926942,-73.98912867,State St & Smith St,4565.06,310,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,40.7172274,-73.98802084,Norfolk St & Broome St,5374.01,311,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,4.0,8.0,0.0,0.0,8.0,5.0,32.0,19.0,22.0,14.0,13.0,11.0,6.0,7.0,0.0,0.0
31,40.722055,-73.989111,Allen St & Stanton St,5484.09,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,31.0,22.0,32.0,18.0,17.0,17.0,6.0,12.0,0.0,3.0,1.0
23,40.69610226,-73.96751037,Washington Ave & Park Ave,4724.03,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,6.0,4.0,0.0,0.0,2.0,1.0,0.0
39,40.69383,-73.990539,Cadman Plaza West & Montague St,4677.07,314,21.0,26.0,10.0,48.0,29.0,15.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,26.0,35.0
29,40.70355377,-74.00670227,South St & Gouverneur Ln,4953.04,315,0.0,0.0,21.0,0.0,1.0,21.0,0.0,0.0,0.0,7.0,8.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
43,40.70955958,-74.00653609,Fulton St & William St,5137.11,316,25.0,3.0,28.0,6.0,61.0,24.0,33.0,5.0,7.0,6.0,9.0,5.0,6.0,5.0,8.0,0.0,1.0,3.0,5.0,0.0,0.0,8.0,7.0,26.0
27,40.72453734,-73.98185424,E 6 St & Avenue B,5584.04,317,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,41.0,43.0,30.0,37.0,31.0,14.0,13.0,2.0,0.0,1.0,0.0
33,40.711066,-74.009447,Fulton St & Broadway,5175.08,319,10.0,20.0,19.0,3.0,4.0,30.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,17.0,19.0
27,40.717571,-74.005549,Leonard St & Church St,5359.11,320,2.0,0.0,8.0,23.0,1.0,1.0,29.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
27,40.69991755,-73.98971773,Cadman Plaza E & Red Cross Pl,4821.06,321,42.0,29.0,28.0,23.0,0.0,0.0,26.0,0.0,0.0,0.0,4.0,19.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0
31,40.696192,-73.991218,Clinton St & Tillary St,4748.04,322,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,16.0
39,40.69236178,-73.98631746,Lawrence St & Willoughby St,4596.09,323,8.0,11.0,2.0,29.0,11.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0
51,40.689888,-73.981013,DeKalb Ave & Hudson Ave,4513.06,324,0.0,0.0,3.0,5.0,19.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,40.73624527,-73.98473765,E 19 St & 3 Ave,5938.01,325,7.0,5.0,11.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,13.0,27.0,32.0,25.0,18.0,18.0,18.0,14.0,8.0,5.0,3.0,1.0
27,40.72953837,-73.98426726,E 11 St & 1 Ave,5746.14,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,48.0,45.0,33.0,34.0,19.0,31.0,16.0,11.0,2.0,1.0,0.0
39,40.7153379,-74.01658354,Vesey Pl & River Terrace,5297.02,327,13.0,12.0,29.0,0.0,10.0,7.0,41.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0
23,40.72405549,-74.00965965,Watts St & Greenwich St,5578.02,328,7.0,37.0,7.0,12.0,25.0,38.0,5.0,0.0,0.0,6.0,0.0,6.0,6.0,6.0,0.0,5.0,2.0,0.0,0.0,3.0,2.0,1.0,11.0,15.0
39,40.71450451,-74.00562789,Reade St & Broadway,5247.10,330,58.0,23.0,15.0,0.0,16.0,0.0,67.0,23.0,1.0,8.0,13.0,5.0,9.0,0.0,22.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,24.0
27,40.71173107,-73.99193043,Pike St & Monroe St,5159.04,331,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,8.0,13.0,18.0,23.0,22.0,7.0,1.0,9.0,3.0
24,40.71219906,-73.97948148,Cherry St,5181.04,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,40.0,23.0,43.0,42.0,19.0,6.0,3.0,10.0,0.0,0.0
31,40.74238787,-73.99726235,W 20 St & 7 Ave,6182.02,334,7.0,22.0,20.0,26.0,8.0,23.0,24.0,0.0,0.0,8.0,8.0,7.0,7.0,5.0,3.0,0.0,2.0,0.0,1.0,3.0,0.0,4.0,3.0,9.0
27,40.72903917,-73.99404649,Washington Pl & Broadway,5755.01,335,40.0,52.0,89.0,39.0,25.0,155.0,27.0,36.0,1.0,7.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,10.0
